SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistName,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title
1806,SOQTSEW12AB0180ED2,775,Die besten Tage sind gez\xc3\xa4hlt,AR2P71H1187B9B8C00,Kool Savas,0.9342,6,0,81.224,5,0.647,Warum rappst du?
1807,SOCEKJL12AAFF44A8E,126,We Are Enterprise: The Album to Benefit The Rebuilding of Enterprise High School,AR5OB9M1187FB52F29,Darryl Worley,1.64,7,0.555,96.716,4,0.79,Katie's Song
1808,SOCYBQD12A8C143029,858,The Trials Of Job,ARIOTFR1187B98F316,Mykill Miers,3.392,11,0.605,172.485,4,0.502,Get Money
1809,SODXHIZ12A58A7A889,237,Texas Hold'em,ARY1K701187B9A43A9,Joe McBride,4.0697,0,0.445,91.979,4,0.833,One Eyed Jack
1810,SOCLAFZ12AF72A6D7F,812,Immigrant's Daughter,ART1R9I1187B9B3324,Margaret Becker,2.6264,0,0.721,96.848,3,0.889,Stay Close To Me
1811,SODMLAB12A8C1441D2,419,The Long Way Home,AROYBLU1187B99A255,Jarvis Church,1.7317,8,0.692,119.976,4,1,So Beautiful
1812,SOMRWKM12A8C13AEC9,144,The Fabulous Mae West And Other Wonderful Girls,ARFLD291187B9966AA,Damita Jo,2.3342,10,0.209,110.058,4,0.126,Face To Face
1813,SOFNFIL12A8AE47377,0,Snivilisation,ARD5K161187B9AC784,Orbital,3.64,0,0.36,95.315,1,1,Are We Here ?
1814,SOTURND12AB0183FF9,20,Debout l\xc3\xa0 d'dans,ARWWDSC1269FCD4D06,Minist\xc3\xa8re des Affaires Populaires,0.1203,2,0.686,66.963,1,0.47,Bagdad by night
1815,SOQYRCZ12A6D4FC618,139,Mes Ann\xc3\xa9es Disco,ARSKATF1187B98A622,Alain Turban,9.193,1,0.111,134.837,4,1,Santa Monica (Version Originale 1980)
1816,SOZGZSN12A8C1407E3,345,Amerijuanican,ARRH2S81187B98C8AA,Bongzilla,9.6828,11,0.109,91.498,3,1,Cutdown
1817,SOSSUGT12A8C138F9F,111,Un Mundo De Sensaciones,ARO0R521187B98A2D1,2 Minutos,0.5807,5,0.083,203.994,1,0,Rompan Todo
1818,SOXHSTL12A8C13B5A6,248,Halcyon - The Platinum Collection,ARD5K161187B9AC784,Orbital,2.2085,5,0.352,120.938,4,1,Chime (edit)
1819,SOXAUYW12A6D4F7DAB,56,Harder Faster,ARFKYG51187FB4CE41,April Wine,9.0428,2,0.983,166.036,1,0,Say Hello
1820,SOQYGKF12A6D4F77EC,654,The Dolly Parton Classics,ARYJSY01187B9B7C65,Dolly Parton,2.4501,8,0.033,95.981,4,0.959,I'm Not Worth the Tears
1821,SOWBHDA12A58A7A398,514,La Habana Tiene...,ARSSW5A1187FB4B5E5,Estrellas Cubanas,4.9105,2,0.152,174.554,1,0,Fin De Semana
1822,SOWWEWC12A6D4F8A87,35,All In The Mind,AR19GQN1187FB3ACF5,The Bucketheads,3.1636,1,0.459,121.896,4,0.911,Little Louie Bonus
1823,SOWOKYQ12AB018637E,422,Al Denson,ARDHNC31187B9A1898,Al Denson,9.3366,10,0.231,118.017,4,0.856,Love Is Taking Hold
1824,SOGEQKA12A6D4FA27C,18,Best Of Whitesnake,ARASYMJ1187B9ACAF2,Whitesnake,2.0811,11,0.672,125.022,4,0.24,Love Ain't No Stranger (2003 Digital Remaster)
1825,SOBJOLG12A8C13CC69,99,Lo Compilation Mix By Susumu Yokota,AROJAG11187B9B71A3,The Chap,0.0566,9,0.326,72.073,4,1,We Are Not Impartial
1826,SOODNBV12A8C139FC7,730,Maire,ARHOCKY11E2835D7CB,M\xc3\xa1ire Brennan,4.7407,0,0.304,84.826,5,0.74,Atlantic Shore
1827,SOJCBAM12A6701FD04,42,Gran Turismo,AREHK7O1187B9ADDD7,The Cardigans,6.855,3,0,145.271,4,0.735,Paralyzed
1828,SOJEEKG12A8AE48C77,818,The Day After,ARSE5NP1187B9B98AB,Twista,0.9856,7,0.003,90.158,4,0.685,The Day After (featuring Syleena Johnson) (Explicit Chopped & Screwed Version)
1829,SOYFMKG12A58A80C70,473,Viva Dictators,ARMYPSO11F50C49252,Dictators,6.3603,0,0.457,130.786,4,0.345,Weekend
1830,SOLYAFD12A6702090E,75,All Or Nothing,AR2XI6G1187B9AE7DA,Fat Joe,1.5913,5,0.246,100.783,4,1,Get It Poppin' [Featuring Nelly]  (Album Version - Exp. Version) [Serban Main 4/20/05]
1831,SONWVYC12A58A7DB0C,639,Kuschelrock 19,ARBUOOR1187B997391,Oasis,9.227,0,0.446,162.069,4,0.732,Don't Go Away
1832,SOSTBCB12A58A75D60,598,Seasons Of The Scythe,ARTOCWH11F50C4CE12,The Accursed,1.1538,0,0.204,128.928,1,0,Slaughter The Gods
1833,SOLKBKQ12A8C13400C,39,LIVE IN CONCERT,ARHT0B11187B993CB3,Eddy Raven,4.8517,5,0.92,133.428,1,0.061,I WANNA HEAR IT FROM YOU
1834,SOGOJEP12AB018D355,521,Ghetto Fabolous [Explicit Version],AR3FE581187FB3F90A,Fabolous,5.1489,1,0.164,200.435,4,1,Ma' Be Easy [Explicit Version]
1835,SOJPZIX12AB018B2BD,972,Riddim Of Silence,ARJJRZ41187FB4C856,Floor,1.9048,0,0.045,160.598,4,0,Heather
1836,SOFAWJJ12AB0180A39,304,Aitai,ARVFGPJ1187B9A2477,Michelle & Vickie,0.5628,10,0.226,113.373,5,0.686,Party For Pink
1837,SOMDVKP12AAF3B3CD6,968,Hi-Bias: Club Life 3,AR8K7ET1187B997ABC,Sulk,2.9334,11,0.005,127.92,4,0,Only You (Chimi-Changa Club Mix)
1838,SOMDTTT12A8C13F1CB,342,Soul Friends,ARISHTQ1187FB3E6F0,Ben E. King,7.392,10,0.608,86.819,4,0.476,Let It Be Me
1839,SOGQTEC12A6D4FC958,503,Club Trafikana,ARKULSX1187FB45F84,Trafik,5.6779,10,0.777,125.012,4,1,Smoke
1840,SOHZHHE12A8C1360C0,476,Quod Superius Sicut Inferius,ARF3L8J1187B9B7866,Astarte,5.3693,4,0.596,129.088,3,0.453,Oblivious Darkness
1841,SOBQSLF12A8C139785,672,The Heart Of Christmas,ARLNSD41187FB4D9A0,Sergio Franchi,0.9448,8,0.217,69.768,4,1,Silent Night
1842,SOLAZFN12AB018A094,566,Afro-Indio,AR1N6N61187FB4E25E,Mongo Santamaria,4.7685,2,0.579,118.295,1,0,Lady Marmalade
1843,SOWPNDT12A8C145BB6,899,Award-Winning Movie Themes : The 70's,ARYKFVV1187FB3CA6B,The London Pops Orchestra,8.8958,10,0.434,71.312,1,0,The Way We Were
1844,SOGMROZ12A679D8AE9,2,Message In A Box,ARIPLUN1187B99B9F9,The Police,3.704,9,0.832,85.207,5,0.847,Wrapped Around Your Finger
1845,SOJUJQF12AB0186EDE,818,Le Bruit De Ma Vie,ARZBYDY1187FB46DD7,Cali,7.4901,0,0.693,153.667,4,0.157,Pour Jane (Live Acoustique)
1846,SOYYADY12AC468EBDA,709,Oh Happy Day,AR5M3681187B998D11,Edwin Hawkins,8.1905,6,0.534,91.215,3,0.412,I'm Going Through
1847,SOTYGMX12AB018A0BA,977,M\xc3\xa8ci,ARZKRD01187FB45FD2,Edith Lefel,6.3081,11,0.631,135.099,4,0.458,L'a f\xc3\xaate komine
1848,SOIQYOV12A8C143ED6,293,Blues Masters Vol. 4,ARDNQ0R1187B9BA1EF,Lonnie Johnson,8.135,5,0.879,70.317,4,0,Raining On The Cold_ Cold Ground
1849,SOPMPSP12AB0186961,196,What! What! Volume 1,ARM2WL31187B9A3D69,F.l.y.,0.793,3,0.058,87.63,3,1,Shit 3 Outro
1850,SOFPSXO12AB017E22C,609,Tonedeaf,ARHKW8K1187FB4C9A2,Orbit,4.4583,4,0.502,142.351,3,1,Nice Ride
1851,SOJGCRU12A8C1323B7,573,Desire/Blood On The Tracks/Street Legal,AR5FP401187FB523C9,Bob Dylan,8.9611,9,0.557,80.7,4,0,New Pony
1852,SOKKSSP12AB0183B30,582,World Music Vol. 24: The Sound Of The Caribbean,AR9HQ6Y1187FB3C2CB,Orlando Pops Orchestra,6.5987,7,0.063,80.79,4,1,El Manisero
1853,SOWORNS12AB018C280,350,Sugar Coated Lover,ARGF5QG1187B9AC84F,Geiom Ft. Marita,1.2648,6,0.052,140.989,4,0.58,Sugar Coated Lover
1854,SORXWXC12A6D4F87B3,75,Les Ann\xc3\xa9es Chansons,ARJIE2Y1187B994AB7,Line Renaud,6.1546,7,0.799,137.567,4,0.309,Gwendolina
1855,SOUDMHF12AAF3B4AB9,951,Tiny Blue Biosphere,AREOREU1187B99AACD,Rhian Sheehan,4.4877,8,0.415,216.023,4,0.7,Degrees of Freedom
1856,SOWXEIB12AC90756AC,185,We Are One,ARGRTPZ1257509D28A,David Saylor,3.3448,11,0.391,112.998,4,0.787,This Time
1857,SOJIDXQ12A58A7EC7A,7,Songs of the US Armed Forces,ARCVMYS12454A51E6E,The Sun Harbor's Chorus-Documentary Recordings,7.8477,10,0.035,122.842,1,0,US Air Force
1858,SOZEQVC12AC468E38B,716,Long 'Bout Midnight,AR6KK741187B98C9E9,Roy Brown,3.8395,3,0.214,154.631,4,1,Love Don't Love Nobody
1859,SOXZWTN12A58A7C2A4,849,Photographs,ARUIO0J1187FB3D7D7,Mest,5.5032,7,0.327,176.16,4,0.615,Tonight Will Last Forever (Album Version)
1860,SOFEOPN12AC468D446,712,Discografia Completa Vol.5,ARYN8YT1187FB38396,Los Iracundos,8.055,5,0.907,93.283,3,0.66,Deja El Ultimo Baile Para Mi (Lascia L'Ultimo Ballo Per Me)
1861,SOTREAP12A8AE46FE2,515,Golden Gospel Favorites,ARQIWOW11F4C840FF1,Cumberland Quartet,2.8877,3,0,150.75,4,0,One Day At A Time
1862,SOBEWIS12AB0182D75,690,Another Somebody Done Somebody Wrong Song,ARXZIHJ1187B9A4ED9,Ray Conniff,0.1807,8,0.979,172.514,1,0.079,My Melody Of Love
1863,SOCCMDY12AB01877A8,57,101 Great Black Gospel_ Vol. 4,ARNG61X1187B98C7DF,Five Blind Boys of Alabama,1.8134,10,0.529,93.417,4,1,I've Got a Home
1864,SOFORRV12AB01840C4,973,Talkin Latin Vol.13 : Brazil sounds,ARQCHDN1187FB4C7C2,Luiz Bonfa,1.0917,10,0,130.272,4,0,Olhos Ciganos
1865,SODVIWU12A6D4FCDA6,511,Blind Willie McTell -Statesboro Blues - The Early Years 1927-1935,ARRU9GR1187FB43F56,Blind Willie McTell,1.7383,3,0.623,131.624,3,0.293,Writing Paper Blues
1866,SOTKEUY12AB017E3E3,440,Hushabye Baby : Lullaby Renditions of Country Music Favorites Volume 1,ARBMHBC11F4C8403A2,Hushabye Baby,7.526,3,0.245,147.853,4,0.323,So Small (Lullaby Rendition of Carrie Underwood)
1867,SOWFOMV12AB017D884,62,Chupi Guay - Canciones para jugar  CD 1,AR99OWM11C8A4149FD,Arco Iris,1.0379,4,0.688,131.857,4,0.811,Felicidades
1868,SOUATDY12AB0185157,470,No Line On The Horizon,ARUJ5A41187FB3F5F1,U2,6.9693,7,0.537,187.844,4,0.543,FEZ-Being Born
1869,SOBRUSQ12A6701DF34,21,The Woman In Me,ARUJZFJ1187B9B135F,Shania Twain,8.5432,6,0.847,82.789,5,0.372,Raining On Our Love
1870,SOTBVCU12AB0187B3C,437,Mash Up Mix 90s,AR3NPVS1187FB5108F,Les Rythmes Digitales/ Tzant Feat. ODC MC,6.4093,6,0.599,86.113,3,1,Jacques Your Body (Make Me Sweat)/ Sounds Of Wickedness (PF Project Def Scratch Mix)
1871,SOIMYXI12AB018106C,356,Freedom,ARCGJ6U1187FB4D01F,Akon,6.8926,5,0.545,126.983,4,1,Over The Edge
1872,SOICIZT12A6D4F6751,1,Cajun Tradition,AR1JGQT1187FB56878,Jo-El Sonnier,8.0452,2,0.004,144.649,3,0.751,Les Grande Bois
1873,SOICTFT12AB0187B69,9,No Compromise,ARQXJW51187B9AEE27,Since The Flood,7.0803,2,0.308,189.987,4,0.622,All For Nothing
1874,SOQSXNC12A8C133130,190,Legendary Country Blues Artists - CD C,ARJ7NR71187FB437B7,Yank Rachell,4.7375,4,0.578,91.589,1,0.089,My Mind Got Bad
1875,SOSWVUB12A6D4FCB1D,719,Viaje,ARQR8Y51187B9B8E9C,La Mancha De Rolando,3.9832,4,1,100.046,4,0.991,Melodia Simple
1876,SOHFMQW12AB0180091,597,Steel Box Collection - Leo Ku,AR8QHU51187B9A3341,Leo Ku,5.5505,2,0.782,117.181,3,1,Xiao Shuo Xiang
1877,SOTSMYB12A6D4F6519,572,Tormented,ARF4V431187FB3AA41,Slim Whitman,1.9228,0,0.501,100.398,4,0,Serenade
1878,SOHCRES12AC3DF6BD1,654,My Radio Sure Sounds Good To Me,ARV38M11187B99424D,Larry Graham & Graham Central Station,7.6289,6,0.713,97.103,4,0.116,Turn It Out
1879,SOJBNUB12A6D4FC0D3,567,A Man And His Music,AR78WG01187B98E404,Johnny Pacheco/Rolando La Serie,6.0975,0,0.502,112.915,4,0.952,La Palabra Fin
1880,SOUZONQ12A8C13DE81,734,The Best Of Barley Bree,ARVA23V1187B98C54A,Barley Bree,9.5881,5,0.575,119.017,4,0.902,Flight Of Earls
1881,SOXVBBS12A58A7E482,682,Honky Tonk Rockabillies_ Volume 2,ARB1KC91187FB38B13,Carl Smith,1.4787,2,0.536,120.546,4,0.93,Hey Joe
1882,SOTDILJ12AB0188A2B,219,Dog Years,ARND48J1187B990A0B,Storyville,3.4183,0,0.552,109.085,4,1,Enough
1883,SOKHJSC12A8C14016E,135,Moxie Bravo,ARTE6AQ1187B9B2826,The High Strung,7.2713,7,0.72,139.72,4,0.995,The Luck You Got
1884,SOQQXOZ12AB01809E4,968,The Great Vocalists,ARGP3GD1187B999801,Tony Martin,2.8566,4,0.289,122.709,4,0.697,September Song
1885,SOCCANS12A8C139F53,831,Rendez Vous Au Balajo,ARQC4R31187B9A0D88,Jo Privat,3.3644,4,0.492,127.659,1,0,Rodriguez Pena
1886,SORRKQZ12AB0185DAD,532,I'm Free - Single,ARL5BEN1187B98E4D9,Jah Cure,4.0256,0,0.08,151.744,4,0.931,I'm Free
1887,SOSDWRI12A8C1443CB,721,Gardenias For Lady Day,AR2G8SU1187FB4A871,James Carter,8.4289,5,0.217,81.492,4,0.732,Strange Fruit
1888,SOTSNQM12AB0183738,512,Love Junk,ARFK98R1187B9B0552,Pursuit Of Happiness,1.0134,7,0.088,131.966,4,0.564,Down On Him
1889,SOIDEHN12AAA8C4B80,892,Gathered Around The Oaken Table,AR8TLVX1187B9B2D7D,Mithotyn,1.0264,0,0,110.897,7,0.553,Guided By History
1890,SOTSDZS12A6D4F65D9,39,Love Story,AR25WM21187FB461B3,Francis Lai,4.4501,9,0.75,85.131,4,0.938,Search For Jenny
1891,SONBWQQ12A58A7BF65,939,Have A Nice Weekend,ARI4SKQ1187B9B43B0,Beres Hammond,2.5513,11,0.449,85.56,4,0.69,Missing You For A Mile
1892,SOXTBTY12A8C134A43,714,Time Warp:  Greatest Hits,ARDK6QW1187B9B8D85,UK Subs,0.3032,10,0.173,123.26,4,0,Crash Course
1893,SOKJYBX12AF72A900B,975,Ley Lines,ARJ1BWM1187B9B117B,Embrace the End,4.1464,5,0.591,119.827,4,0.906,Ley Lines
1894,SOGYBIX12A6D4FB5B8,37,Hide Em In Your Heart Vol 1,ARID75M1187B9B8341,Steve Green,0.8109,0,0.285,146.677,4,0.652,Even A Child - Proverbs 20:11
1895,SOHTRFS12AC9E13420,664,Voyages,ARHTV1S1187FB547F8,Marc Perrone,0.557,5,0,0,1,0,Sir\xc3\xa8ne
1896,SOAQQHI12A58A78FA5,164,Baladas De Amor,ARDAXCG1187B9942B1,Leonardo Favio,1.5081,7,0.309,163.519,7,0.793,Porque Yo Te Amo
1897,SOFWVMI12AB018A50D,114,Gloria Lasso Sus 20 Grandes \xc3\x89xitos (The Best Of Gloria Lasso),ARHXWB01187B9A205C,Gloria Lasso,7.9244,9,0.065,65.195,4,0.732,Termina La Feria
1898,SORIWFK12A8C137A62,374,Juste Avant,ARGDSO91187B9AAB35,Patrick Bruel,7.227,7,0.631,105.994,4,0.933,Au Bout De La Marelle
1899,SOHORIU12AB018C2FC,396,Plus De Diva,AR2XRFQ1187FB417FE,Julie Zenatti,7.9211,1,0.502,87.013,7,0.961,Ma Douleur...
1900,SOGXFXZ12A8C132E70,305,Sings Studio One Hits,ARZZRK91187B9A5CA5,Delroy Wilson,7.5701,10,0.022,157.446,4,0,Rain from the Skies Mix 2
1901,SOODQEF12A58A7AF5F,85,Collecton,ARB45GQ1187B98D2B4,DeGarmo & Key,3.624,4,0.658,120.548,4,1,Destined To Win
1902,SOSNMKX12AB018827B,491,The Time Has Come 1967-1973,ARVKAWO11F50C47C9A,Pentangle,2.3815,7,0.552,193.578,1,0,I Saw An Angel
1903,SOMVRPL12A81C20EAC,193,Boleros In Tr\xc3\xado,ARZRCCP11F50C5165F,Los Tres Diamantes,5.4379,4,0.146,98.082,5,0.44,Begin The Beguine
1904,SOYORWN12A8C144436,815,The Very Best Of CD2,AROCBZZ11E2835D652,Small Facers,41.0803,2,0.832,70.163,5,0.508,Happiness Stan - Original
1905,SOAXBAE12A6D4F79C3,58,Exit,ARCF06I1187B995398,K-OS,5.0493,5,0.402,90.507,4,1,Heaven Only Knows
1906,SOHUJXE12AB018ADD3,374,Michael Landau Group Live,ARR88SE1187B9B515D,Michael Landau,7.4199,2,0.403,73.894,3,0.712,The Mighty SB
1907,SORCVJY12A8C13CB1B,798,Playing For Change,AR50Z881187B9BA197,Jack Sheldon,3.9244,5,0,167.307,4,1,Trane's Strain
1908,SOZUAJB12AB017CE56,683,The Definitive Collection,ARXP7MQ1187FB3AC5F,Dave Hollister,1.8705,1,0.792,113.09,4,1,I'm Wrong
1909,SOEUEUI12A6701E4AB,8,White People,ARNWZ1N1187B9B71BA,Handsome Boy Modeling School,4.0746,8,0.257,160.02,4,1,I've Been Thinking featuring Cat Power (Album Version)
1910,SOZICZX12A8C136A61,93,The Journey North,ARTK5LU1187B9A654C,Michael Gettel,8.7554,2,0.012,94.849,4,1,The Journey North
1911,SOFHWIG12AB01855B5,275,Good Stuff,ARVML631187B99E90D,The B-52's,3.2077,11,0.041,136.767,4,0.248,Tell It Like It T-I-IS (Album Version)
1912,SOWTXWG12A8C13C228,142,Songs From 'By The Light Of The Silvery Moon' and Other Selections,AR9F71I1187FB46CAF,Gordon MacRae,4.8958,4,0.499,103.713,3,1,Just One Girl
1913,SOILKMT12A6702015A,5,Perfect Time,ARHOCKY11E2835D7CB,Maire Brennan,8.3456,8,0.954,65.264,1,0,Song Of David (LP Version)
1914,SODWDRX12A8C136E77,91,No Better Place,ARK6JC91187B9B4B2D,Babbie Mason,0.8485,8,0.428,129.88,4,0.468,Pray On
1915,SOHAVVY12A8C1422E6,489,Libertinaje,AR02YGA1187B9B8AC4,Bersuit Vergarabat,1.1848,0,0.265,121.764,3,0.996,De Onda
1916,SOJSSDR12A8C142EE5,545,The Very Best of Sixties Soul,ARCBYJW1187FB51FD8,Major Lance,4.0338,9,0.363,117.464,4,0.752,Um_ Um_ Um_ Um_ Um_ Um (Curious Mind)
1917,SOFESEK12AB017FA56,936,Fitchburg Street,AREV0ZO1187B997221,Doyle Bramhall,4.3538,10,0.793,168.36,3,1,That's How Strong My Love Is
1918,SOYVCJU12A67AD8617,0,Infinity On High,ARSG7NQ1187FB57482,Fall Out Boy,3.9113,2,0.045,140.878,4,0.93,The Carpal Tunnel Of Love
1919,SOCHXHX12A8C143E1A,698,I Always Lose,AR0X3JJ1187FB3A9A7,Hank Locklin,8.672,2,0.88,100.705,4,0.314,(Sittin') Alone At A Table For Two
1920,SONVMQR12AB018688B,168,The Now Factor,ARO9IJB1187B9939D0,Deckard,5.9081,1,0.238,90.964,4,1,Deckard
1921,SOZFZMX12AB018BE08,48,Mind Control,ARED2DG1187FB3CB4D,Tantric,6.4305,9,0.622,140.111,4,0.994,Coming Undone
1922,SODLFHM12A8C1432E9,748,Meet the F@cking Bedwetters,ARNFTGS1187B9A465F,Bedwetters,2.9187,1,0.602,101.997,4,0.057,Like A Deck Of Cards
1923,SOHBATX12A8C14009F,536,Trouble Boys,ARVAE6W1187FB3CAF3,The Refreshments,4.502,7,0.557,169.943,1,0,Here we are
1924,SOMHHCX12AC468AB2E,779,Tranceplant,ARNLHY61187FB3A0C0,Organ Donors,3.7105,4,0.3,140.013,4,0.474,Tranceplant
1925,SOSBBAV12AB018F27C,763,Zero To Hero,ARJA5XT1187B9B89AA,David Tao,0.3358,2,0.463,136.749,4,0.863,Summer Love Triangle
1926,SOJBTDV12A6D4F776A,12,Trouble,ARASYMJ1187B9ACAF2,Whitesnake,4.1464,2,0.328,114.902,1,0,Don't Mess With Me (2006 Digital Remaster)
1927,SOJMVGG12AB018AF5C,93,Voices from the Siren Nation Vol. 2 - Live at the Wonder Ballroom,AR6LOPL1187FB4DABE,Mirah,8.0926,9,0.287,116.087,4,1,Apples in the Trees (Live)
1928,SONOEAE12A6D4FB32B,688,Rain Drops,AR8WHEJ1187B98CDCA,Dee Clark,2.0746,10,0.562,95.948,4,1,Just Keep It Up
1929,SOJLKEV12A6D4F5BEF,48,Hang On To Your Resistance (The Early Years),ARY1VGA1187FB5A39E,Tom Cochrane,8.7962,2,0.976,89.042,1,0.077,Revelations:  Visions In A Dream
1930,SOEYFIJ12A8C13E773,394,Brazilian Soul,ARUP17W1187B98CAB9,Charlie Byrd / Laurindo Almeida,2.4338,2,1,115.798,1,0,Choro II
1931,SOIMTBN12A6D4F56FA,34,Mercedes Castro Acompa\xc3\xb1ada con Mariachi Y Banda - En vivo,ARPPTNG11F50C482A3,Mercedes Castro,4.424,2,0.66,149.293,5,1,Vendiste Los Gueyes -Maldita Miseria-
1932,SONBEXJ12AB0182AC8,551,Vers l'imaginaire,ARXYQYW122988F2066,Clarisse Lavanant,5.1766,2,0.6,177.931,4,0.744,Beaux parleurs
1933,SOEEOUU12A8C1350F4,611,Content,ARBPRDX1187B9B1CA3,The Skabs,1.6517,7,0.225,94.072,1,0,Woe is Woman
1934,SOLIWUR12A58A7D769,800,Se Nou Manm (Live Au Zenith),AR05NQH1187B98E875,Kassav',8.904,2,0.338,147.781,4,0.147,An Mouvman
1935,SOCJFFQ12A8C13E02A,905,Cajun Conja,ARE8RCR1187B996BF2,BeauSoleil,8.3032,5,0,119.663,4,0,'Ti Monde (LP Version)
1936,SODXUDI12A8C1408A2,710,The Return Of O-Tumma,AR1VCLT1187FB4C8AC,Tum Tum,8.9432,1,0.678,206.791,4,1,Money In Da Bank [Screwed]
1937,SOLXNRC12A81C21193,237,Streams,ARHTRR71187B98F305,Michelle Tumes,5.2991,6,0.307,111.824,4,0.96,Hold On (LP Version)
1938,SOKQDCS12AF72A920F,343,Crossing All Over Vol. 12,ARMBTFC1187FB56343,Korn,1.7317,2,0.182,110.071,4,0.762,Make Me Bad
1939,SORPCNQ12A8C136BB9,289,Normal as the Next Guy,ARVVLMQ11F4C8456E4,Knack,5.5179,7,0.707,142.432,4,0,Seven Days Of Heaven
1940,SOKQDQZ12A8C13BB10,260,Messiaen Oeuvres Orgue,AR342K51187B98B571,Olivier Messiaen,7.6011,5,0.109,101.636,5,0.689,Livre D'orgue (1951) : VII Soixante-Quatre Dur\xc3\xa9es (Remasteris\xc3\xa9 En 2008)
1941,SOKKMRS12A67ADD134,82,Holding A Wolf By The Ears,ARWR6RK1187FB3AB52,From Autumn To Ashes,5.8036,2,0.439,93.061,4,0.581,Sensory Deprivation Adventure
1942,SODHPQS12AC907282B,64,Hear Our Prayers O Lord,AREWQSE1187B9AEC6C,The Jackson Southernaires,6.1007,7,0.148,92.555,4,0.919,Lord We Give You All The Praise
1943,SOKUBEF12A6D4FA3B8,442,The First Two Albums,ARRJNTE1187FB44E12,Casiotone For The Painfully Alone,0.0166,0,0.276,78.16,1,0,Dying Batteries
1944,SOMSUOA12A67FFB3A1,73,Red Gone Wild,ARXWAQQ1187B9AE954,Redman / Hurricane G / Melanie Rutherford,3.6583,2,0.557,109.265,3,1,Soopman Luva 6 1/2
1945,SOZSAZR12A8C13E9EF,486,Footprints In The Sand,ARF3XJD1187FB38DE0,Cristy Lane,6.806,7,0.812,86.142,4,0.124,Making Up For Lost Time (Footprints In The Sand Album Version)
1946,SOTODXV12AB017E98D,64,30 Days In The Hole (Live & Dangerous),ARPISA41187FB3DE42,Humble Pie,9.446,2,0.278,132.598,4,0.611,30 Days In The Hole (Live)
1947,SOAFUPM12A6D4FD26F,162,Feelin' Kinda Patton,AR20BO61187B9B880E,Patton Oswalt,1.9652,8,0.345,75.669,3,0.665,A Brief History of Shitty Comedy
1948,SOYERFU12A8AE48FD6,663,The Greatest Stars Of Folk Music,ARNMHWR11F4C83B384,Kingston Trio,9.9407,4,0.57,117.214,1,0,Tom Dooley
1949,SONLOMJ12AB0181700,209,Gaitas Platinum,ARQWJ1D1187B990964,Barrio Obrero,1.4705,5,0.357,182.962,3,0,Un Ojo Dimos
1950,SOLAZIP12AB017F246,512,LOAF Presents: Domestic POP,ARHAMVP1269FCD2C1C,Supertalented,0.6526,0,0.755,115.954,1,0,Fax Me
1951,SOXPVJS12A8C1326A8,202,New Moon Shine,ARSF0K11187B9AF319,James Taylor,0.8158,4,0.508,108.047,4,0,One More Go Round
1952,SOONSSK12A6D4F94E0,35,Sleep In Safety,ARB1CNO1187FB4CE93,45 Grave,8.3864,9,0.067,173.581,4,0.004,Surf Bat (Album Version)
1953,SOEQPSU12AB0182FFB,75,We Were Enchanted,ARRVPI51187B9A1F1B,Roommate,7.0199,9,0.667,85.005,4,0.721,Isn't Radio
1954,SOKPIYN12A8C13F84F,98,The Dee Jays / Baby Talk - Best of,ARBIXZL12086C11573,The Dee Jays,4.2101,4,0.948,114.375,1,0,Dum Dum (Marble Breaks And Iron Bends)
1955,SOQOVSL12AB01897AB,858,Dragonball Evolution,AR2EO6H1187B9A3B92,Brian Tyler,0.8713,0,0.774,104.988,3,0.198,I Dream Of Chi Chi
1956,SOEFDKH12A58A7BECD,423,Homenaje,ARRVUWA1187B9A0FE2,Orquesta Aragon,8.7668,9,0.849,91.548,5,0.573,Eso No Tiene Remedio
1957,SOAGYNF12AB0187EEE,794,New Romantics,ARBFCK11187FB4C89B,Brian Eno And David Byrne,6.3326,1,0.379,118.203,4,0.373,The Jezebel Spirit
1958,SOYDKWF12AB018A6B8,325,Maxi ambiance 50 titres,AR107SB1187B9A79F9,B\xc3\xa9zu,5.382,7,0.507,133.64,4,0.718,Le chacha des gorilles
1959,SOQKYWC12A8C136A4F,969,Meia-Noite,ARS8WH31187B9B8B04,Edu Lobo,9.5244,2,0.239,84.853,1,0.094,Canto Triste
1960,SOLNHID12A58A78106,23,Step In The Arena,ARDSWIE1187FB39056,Gang Starr,0.6362,0,0.829,166.092,4,1,Say Your Prayers
1961,SOCOMNU12AB017EFC2,241,Dances_ Prayers_ & Meditations For Peace,ARXJSHW1187B9A2A52,Nestor Torres,4.5301,5,0.798,137.908,5,0.53,Rhumboso
1962,SOHAZVL12A8C142715,937,Philip Glass: Undertow,ARLIIVS1187FB5583B,Philip Glass,9.462,8,0.127,104.667,4,1,The Kiss: Chris & The Model Airplane
1963,SOFNNDS12A8C138268,838,Violin Concerto_ Op.77 Etc.,ART8F8O1187B9A538D,Herbert Von Karajan,43.0395,10,0.939,171.78,5,0.685,Variations Sur Un Theme De Haydn Op51
1964,SOALFBA12A81C20681,948,Twilight Fields,ARN3O411187FB4D859,Stephan Micus,9.862,0,0.004,142.158,4,0.677,Part 1 (19 Flowerpots_ 2 Hammered Dulcimers_ Bavarian Zither_ Shakuhachi)
